high_age75,n_LSOA,deaths_averted_Green30,deaths_averted_Target30,difference,mean_LSOA_difference,median_LSOA_difference,share_with_greater_Target30_benefit,pct_low_benefit_Green30,pct_low_benefit_Target30,benefit_unit,population_normalized
FALSE,3227,260.89506809507543,395.8801991145699,134.98513101949496,0.04182991354803074,0.034847117759454704,65.69569259374032,35.66780291292222,17.66346451812829,"Deaths averted per 100,000 residents (2021 population)",TRUE
TRUE,1608,126.4787262458432,99.66008347309271,-26.818642772750458,-0.016678260430814874,-0.030963369118921946,33.582089552238806,28.66915422885572,59.017412935323385,"Deaths averted per 100,000 residents (2021 population)",TRUE
