draw,all_cause,mental_disorder,cardiovascular,respiratory,self_harm
504,-364.28656422030326,-26.821413636372746,-141.11900726703573,-55.012732011709645,-2.1621268941621548
505,-342.55408158760844,-15.529966035752302,-145.86422218656352,-47.75930221613744,-1.7984265669912347
506,-392.9570124708592,-26.179623247821777,-145.16246737903833,-62.03914008179579,-2.9030959958718237
507,-302.72756111769746,-18.83823656162302,-142.32511350460416,-52.50202631754652,-1.7719295960457626
508,-416.4094152604905,-19.524904308852864,-146.79095078808535,-50.40752471845898,-3.089998485249608
509,-455.02588391091996,-36.44881866189414,-149.22880392740404,-50.795141037974844,-1.2345832409114483
510,-404.6514942955694,-31.18995688060544,-142.05988301064284,-55.756814821524195,-1.6837553846920241
511,-395.9692249815003,-21.252552650232,-152.8853521892117,-51.71803794724623,-2.311029081756742
512,-353.9189084333953,-37.86217203622041,-131.1723016267752,-61.85948122430918,-1.6616452687538645
513,-300.25544778146826,-38.09868814639909,-142.92854377969027,-52.17381656750943,-1.2885431401593388
514,-404.5763691992799,-26.48258157281814,-129.0420813420406,-53.1000060861298,-1.8248771308921459
515,-293.5155508920828,-25.482142603207972,-151.28118015564795,-54.94497128034894,-2.143027884352209
516,-406.07945893286904,-28.608568538703473,-127.27098902149655,-57.55577471294365,-1.2614973826860705
517,-225.81402921417217,-21.668520605958904,-141.403071527979,-57.98929376957711,-2.2925466112546258
518,-299.88490264085857,-30.166508758140225,-141.82074443468747,-55.49406252411026,-2.3065959385124772
519,-330.3521659538434,-24.286864010861606,-150.28542690650428,-56.33887988899755,-1.9671432315588557
520,-353.3612862141143,-21.000493031457733,-148.9326450582623,-55.2272044989056,-0.5456383997658504
521,-353.7804893773557,-31.88480934233702,-145.10874135370767,-58.630727268778955,-1.3305181901544492
522,-358.56411143430074,-22.459413751079,-152.05430068237388,-46.9319454570396,-2.2554508503548556
523,-375.6449703724906,-32.241349277720495,-148.79210209394063,-57.58434920912903,-0.9216144244745418
524,-405.13352409040743,-33.092219154460224,-139.4739494995679,-57.770521739418726,-0.9239858694487884
525,-374.79254559234323,-27.947468303415697,-149.6968161699526,-49.583702933280634,-1.5023566306777503
526,-327.7104716492776,-25.63948307675641,-149.01703518557196,-56.34848769478593,-1.721480056182912
527,-381.3216502176483,-21.897819556906324,-144.82736821401554,-54.65178233314103,-1.3172479521899116
528,-340.0328612342206,-12.488303643823228,-150.5095287881503,-58.31136672202943,-1.863593895530297
529,-289.25344659491196,-29.16797899292437,-145.73303364335783,-55.22507713937962,-2.011868792658029
530,-380.8179713971743,-29.767631495671694,-135.71059673154798,-56.47911867636133,-2.5309184098479833
531,-386.2666904476211,-23.521476928230594,-145.5730751693848,-53.40149762418586,-1.9057847367414518
532,-320.99480180325844,-24.536046019468266,-156.4320179404914,-56.23107226708967,-0.9865522376139929
533,-369.19752836951324,-22.891247965856394,-148.0036714299105,-52.71784663336591,-3.103404762374527
534,-455.5041776326424,-22.74773300240161,-144.3427283118645,-56.5810204015466,-2.031777499954268
535,-349.01398829264275,-25.38272175986507,-151.50230441278487,-53.114443154519336,-1.4988375138198948
536,-367.438333136709,-33.396412022212765,-150.24423714622876,-57.780251493917824,-1.4609084420684901
537,-340.14356524619967,-34.25425188252689,-142.5148504436015,-54.4263319297289,-1.9114770928231735
538,-352.458687663708,-39.06302382237178,-145.8144239579598,-61.8693475415078,-2.544714216059842
539,-349.3019015078307,-32.76903976086479,-154.0665462006573,-54.98354974789381,-2.2322030042603225
540,-269.0019293390542,-24.155683367610244,-141.42117319307147,-58.03556647512209,-0.490018466462162
541,-378.5141476649817,-32.08534706664552,-144.5238752963898,-55.27052706179846,-0.7827215149597349
542,-416.89168945838935,-26.250751178486315,-154.43944685605288,-47.951084825975954,-1.0409306304392176
543,-337.6643012760402,-18.346765489036613,-147.87633334565348,-50.88079801569824,-0.5075641775910462
544,-423.8056478603271,-26.563415855833266,-142.2803150187289,-52.077223529061506,-1.8328093421133427
545,-311.4145702730308,-30.405828176014193,-157.5150518812316,-54.96962374069564,-1.645739519631532
546,-421.70622873540157,-22.82692311764865,-147.16628615608474,-51.96798120494201,-2.251454906383166
547,-423.5963431817559,-32.16658132124865,-142.30522503510892,-54.01865753556841,-2.3951429178366435
548,-324.3924278349424,-29.51746928554189,-145.01879966869677,-46.692740087522594,-2.5387249749663483
549,-309.8385505940366,-27.99392585009922,-144.05245568242097,-59.37958294351334,-2.9881766895744972
550,-276.8231803043859,-33.26352074187088,-145.36747434942268,-52.75545950049669,-2.697469058838363
551,-359.9369215211249,-29.82135937084691,-146.76378359492074,-55.134283821013064,-2.487826773033522
552,-387.72243466147876,-12.737512751781358,-143.11527636738398,-54.687865028032355,-1.4251126770143745
553,-303.4369668234411,-36.3399364046824,-143.8140679793826,-54.48088292396371,-1.1118163366190625
554,-332.5885378801803,-39.53706721803142,-148.01351389109146,-57.50844638947391,-3.3111883290192323
555,-415.6751514050384,-23.973352268074816,-140.37625075383502,-51.00534611102297,-1.7052981538320613
556,-288.8136230639104,-26.60081301701335,-140.9623001144255,-47.29345696762382,-1.9627322558458475
557,-281.7946909193073,-27.210437986877288,-143.95903370682458,-53.15251651141049,-2.0789436046433023
558,-416.113276843871,-40.455060207839125,-140.74458863299517,-55.5925726605255,-2.0471374784986405
559,-404.99237154737807,-21.180964989994756,-130.42215229434416,-53.510389915115105,-0.27766695065611796
560,-446.26653436524776,-37.87628344502734,-154.76486363577996,-51.4300877437361,-2.738860118048775
561,-298.1911893491279,-21.64149787293239,-137.19683070920962,-57.29672625442137,-2.1951212322635847
562,-356.03045592947353,-32.0809488598937,-148.47403013498692,-53.65860868332941,-0.5972599712580207
563,-403.0054070835445,-26.11416755769219,-157.52263321446233,-59.187639900070444,-1.1056648342021433
564,-302.5971781531279,-22.41400531856226,-139.3703481205404,-51.72897869215172,-1.260070695934932
565,-426.78778946713015,-10.312198678431658,-131.48034680971355,-53.699775268400934,-1.95212875612902
566,-394.8278409160281,-28.007029767389078,-129.88104071782107,-57.78130053416442,-2.2286711404024833
567,-363.8482527271401,-18.4231272844342,-146.11509770962192,-56.6397037510952,-1.4953852979697855
568,-479.7420897294705,-35.32330659138585,-151.12661549778247,-54.25483809296801,-2.3993018039754044
569,-340.0311986256265,-29.46392317387675,-130.9679955669678,-55.866746080115064,-1.4843456228223455
570,-404.2769317528967,-17.907041847500306,-148.98841022984922,-54.83311543080421,-2.6539744740450844
571,-434.184865932195,-51.70183246779318,-150.31057093857996,-51.98481946896406,-2.236714154993913
572,-366.6477199528205,-24.963499347710602,-143.59596782910955,-59.87407342992171,-1.8122960492486397
573,-473.5706580871941,-28.297512962426286,-151.0589461606854,-54.95167537110391,-1.4789347657543184
574,-357.8417678106472,-24.615842305337335,-143.73147636257207,-57.4097038098527,-1.7281297521374752
575,-383.7106507667375,-40.735397923568996,-131.24260828973502,-52.86991343653251,-2.658465524049158
576,-437.1038843903302,-30.62478879884601,-132.30720889558594,-52.81068028093149,-1.8084670359168393
577,-450.7481019059036,-16.625818430055098,-144.5762929852126,-52.59989614620083,-1.2999416467004516
578,-344.21448448692956,-50.05343878233397,-144.5473647334816,-54.111553150578956,-0.7237706494430282
579,-334.2164079160142,-24.76118493430592,-141.54615765929813,-53.44676286675115,-1.1897883134578435
580,-298.99381359022107,-37.05830541643578,-149.02588643052397,-63.527994181960246,-1.8291849808203202
581,-373.62832947932816,-28.834958612322804,-141.9923787058218,-54.10416566720141,-2.927302896666479
582,-417.6966231394578,-37.996039502677824,-137.41403000380734,-50.48376556912409,-1.6887281227020456
583,-462.9105822544505,-26.87228530747285,-140.15820728666282,-55.280216893259244,-2.3031086582490885
584,-298.64217885857613,-22.875053751681833,-143.8273513194471,-52.28515326212412,-1.6765015615686552
585,-310.27470825385404,-17.38825422101856,-146.5737879953824,-52.27354727682132,-0.8336717365845551
586,-382.09190249374603,-18.160265284187403,-137.23195745005916,-56.33084335399522,-1.3494561887662073
587,-452.7307081837112,-28.042231440089818,-134.2630512185195,-51.64640621938056,-0.5302132056104074
588,-391.28456219221397,-22.748258200491335,-151.9654735258462,-52.820979462319016,-1.1760715153345485
589,-488.47145193487466,-32.648898844602634,-147.85170947097686,-55.776430935023036,-1.9441005787422365
590,-283.0012432327769,-29.816583932055817,-148.51578594428378,-62.57902335356273,-1.8130085923033987
591,-377.01135235898784,-24.02720339442836,-135.94276969610007,-58.329385690447765,-1.3025569640115313
592,-487.2546563666239,-39.33245630485989,-155.41807955944145,-63.642643165769066,-2.2816318805080833
593,-316.5144988969973,-36.44730863624207,-137.01094736469045,-54.30922027925084,-1.522053682383477
594,-359.54977633689236,-38.98241224377671,-129.78663245138046,-61.93923109793609,-2.2708306383235373
595,-296.4185777612546,-38.57540286390063,-147.54534313436636,-51.363195098303585,-2.555257403925791
596,-304.1631970622781,-18.444817039455458,-147.32006106477164,-59.62807551059887,-2.441971479521724
597,-234.18641852478274,-23.86340076145992,-142.76440050342813,-49.84806928188796,-2.6578994204214994
598,-376.65806586445757,-29.14562188908686,-136.07659514582454,-55.488567716602354,-1.8231785666258262
599,-378.38319742855407,-21.147188805987767,-144.2331887740834,-52.159805857275686,-1.1198004651903293
600,-444.7062492408696,-25.486916250132765,-152.8874624487578,-55.156034235538854,-0.8931731940571841
601,-277.96824317771615,-31.189384991206936,-154.53717829147945,-56.0297783514196,-0.924610559416044
602,-404.59662433224423,-33.053929341230734,-141.44096323040574,-62.80001293143751,-0.6485202878975551
603,-339.56270173421575,-22.833136979945618,-138.24999294587028,-57.63328174230984,-3.3039771915949965
604,-410.7253100346866,-24.248825020345993,-129.70206361043216,-55.396413151859385,-1.4636482225875522
605,-328.7246272603497,-19.41348653075782,-146.34031861156942,-58.91511920935502,-0.9365170960579198
606,-283.27624232363706,-29.39910468992897,-146.827789538138,-50.25455746414698,-3.0890720747312232
607,-347.9553963899043,-20.765731980149305,-139.4956183757968,-53.314779418053995,-0.956186161529418
608,-444.1078515193595,-29.45797845697378,-137.8808246897716,-65.21657119724902,-2.2011233084670576
609,-433.9563563366099,-31.47874853707002,-150.35709160799306,-53.39163928530749,-1.1492779163407842
610,-303.73807944019364,-30.610554212282196,-149.15775266194782,-56.141578924381776,-1.562120022901519
611,-313.53775301841625,-32.36382433217848,-154.93264677099074,-51.619144239615935,-1.8660267011573832
612,-414.20124251011606,-19.58836878585658,-146.3029827220247,-54.7321719735053,-2.4388137877522964
613,-441.9003311837563,-25.720005009554917,-141.42490421536482,-53.337572618010405,-1.7510123435389562
614,-363.76323153008894,-28.654426849628326,-144.61934885514387,-55.23313070789076,-0.6360312057700166
615,-412.3030886772023,-37.23518771284811,-144.031364397817,-49.48077406869731,-2.0678550637720985
616,-343.9517730650794,-19.17666427913079,-134.28597342946395,-55.88161075533177,-0.9651629538098953
617,-345.6521909523987,-25.295596237943105,-136.0086639871036,-45.194969455403246,-2.5862511779938355
618,-418.37698211695005,-19.35179056002114,-142.64751496278103,-52.42286785958105,-1.0354803841986613
619,-460.8290228805402,-24.20972820537122,-154.81642238921074,-49.76537512697834,-0.9861694020411259
620,-341.22344455049,-36.091513910162256,-145.06912960582153,-54.23376970721061,-1.4472937913349804
621,-238.858315077289,-30.27760877933237,-147.46555464140397,-51.449449660994375,-0.7340397675499759
622,-378.18925349722366,-35.592317356860896,-156.05313451937005,-56.33019628853878,-2.036368870027838
623,-409.9525672671429,-24.78270369650912,-131.5009745535135,-54.10266238025899,-1.7516755259339492
624,-402.9952575303182,-29.893182576064426,-146.61881079057392,-54.27197793334067,-1.440752658626291
625,-374.83100838525604,-33.159606377551185,-153.8693233643854,-55.85194996326275,-2.2288226874146777
626,-362.33651452489715,-27.749434334888207,-136.95170813061475,-52.57097574616032,-1.4699055673407684
627,-306.0870196743358,-33.17897587270815,-134.03932195654428,-54.25397026226071,-0.4250680232490587
628,-463.4500027630232,-38.143989718325386,-138.94630368003894,-49.778248192310585,-2.045887963753821
629,-360.9338811410835,-28.799295893773305,-147.96434467160122,-53.61496186807214,-1.3909479102974496
630,-419.1163315768225,-33.142057571729204,-141.4596917312752,-56.149758601206344,-2.8147729791155003
631,-374.8955153878903,-19.587881138460617,-144.65416289573446,-51.98721980783865,-0.8068569438580824
632,-372.4743074881682,-21.716476740863992,-155.68880446046464,-54.6744102002185,-2.4514452063690246
633,-501.610027826892,-28.9336973531784,-143.4558545169964,-51.172077981533654,-1.639460908959144
634,-319.23350605538366,-38.69302079058241,-141.18913377009042,-53.27511923711277,-0.7395549223381707
635,-404.27384650295403,-12.06425708678063,-139.98702611583326,-51.05972072418543,-1.1039096823453298
636,-396.4782714926334,-20.472134133971895,-137.14334383789637,-54.08716490641452,-2.345686250773583
637,-300.6575311632341,-27.164401251115486,-147.21343956732255,-57.05813829593232,-1.4269579169113404
638,-300.3712553272364,-25.418112801209986,-148.0581085835812,-56.54172712882563,-1.1115876889641545
639,-315.5557978668299,-31.116170989731092,-144.851996257328,-54.20045669609361,-1.4149053745688922
640,-300.31373459882883,-34.65648949846656,-130.4949265234845,-53.740114667068624,-1.9501707149149952
641,-467.0643629720247,-23.863486680172922,-160.9714574124828,-58.551489338364235,-2.57628693770037
642,-261.0837344823238,-21.855147716686986,-145.20666649695457,-60.29271107356456,-1.4513977822533348
643,-366.2108168254442,-18.022750749560416,-145.44994769264676,-55.87836374942038,-0.8617254542463071
644,-336.7272764559839,-36.726381400005934,-137.22142468108072,-47.423678905970384,-1.129650884461886
645,-346.2088647594305,-35.876777632932836,-139.65900290782128,-57.420843971056925,-2.3815987672389536
646,-434.5937196994774,-33.656557495490624,-155.31951011475783,-60.7932819372289,-1.920272217850279
647,-365.8704930658223,-31.653464717203203,-152.8431386957991,-50.95990588265587,-2.2388316553139394
648,-368.82219928551245,-27.723493087373683,-145.51445923126246,-55.13453103064488,-1.8224499453141976
649,-319.54463161862,-17.640023374462146,-129.1474122730864,-54.36383575459175,-1.8567515499704057
650,-361.3947379266612,-20.595528521386754,-146.7394020069777,-55.9065132104586,-1.774330280316779
651,-301.46318612371306,-43.013849370858,-140.92899644135193,-57.73795117836176,-1.2818300742155584
652,-424.0408900557358,-24.049780184267362,-151.44603751721965,-51.76076402743281,-3.636773471030749
653,-365.82609070855955,-18.834320295831393,-135.13423417733998,-57.676555919419876,-2.4221529993537243
654,-467.2257386847798,-38.43254688594137,-140.0588626296114,-54.9674306926693,-1.8894867209606254
655,-384.56139410276023,-27.825331585220056,-134.26741599286876,-51.99244984942805,-1.2821066756368513
656,-376.4287793415705,-20.55065073239419,-140.50761138102953,-56.589907173549456,-2.3042827483210973
657,-347.2995423210698,-36.918968884489566,-142.81925329139239,-54.047731654301515,-0.9192706779324998
658,-360.20736106203395,-20.471221987066926,-132.57281257257364,-58.210065293214505,-1.4649218460916484
659,-410.51534535969625,-33.74294433544357,-136.95021664878058,-48.25251111763556,-2.869360858220927
660,-418.24405722374456,-30.76586912586161,-140.22916643164825,-55.88363245821089,-2.9386220860389756
661,-360.6020220710229,-37.274548245557675,-129.88415070082561,-56.75212241243987,-1.6173899062222932
662,-412.03595214101205,-27.30462334849486,-139.61175431837415,-56.16794972502836,-1.4051953003489577
663,-478.88824934026076,-38.53851580030142,-145.8694227432596,-56.104501083298025,-1.5216603168590497
664,-386.93243628166266,-18.500804760704288,-147.50368500129565,-55.175984800079696,-2.551336624468357
665,-365.5969276311263,-41.72012662775983,-144.6299217399026,-53.050558165085,-1.7502444810317435
666,-284.9088818134378,-33.02052472325946,-144.3310078376839,-58.839223689589424,-1.7594930294938518
667,-383.1956629965989,-41.9929211886187,-138.67967388976504,-60.99406493411728,-3.6941720829561553
668,-352.44855178409745,-35.636397057402455,-131.99068881175916,-56.866305677417365,-0.8593738013908994
669,-369.2281563328304,-25.12671022228129,-146.79334084126376,-57.13620843186468,-1.8085991551773692
670,-280.4707077391322,-32.08458202819611,-135.66333394228428,-58.49505460185538,-2.1723658960549095
671,-312.33765058945136,-37.58981754974517,-146.8842417612467,-51.05400308864505,-2.7125626515659302
672,-455.65217230859037,-35.96470480227388,-134.39488936490338,-62.116060771806694,-2.561819892165194
673,-481.0116208304839,-38.155667058274595,-141.08443544908658,-60.7091831035,-1.5213941431184927
674,-416.0612687179791,-23.716827831227743,-143.8848926975689,-51.4174190246003,-0.9209216096080908
675,-457.0835416127463,-33.259887687425135,-129.43378341820778,-58.60975549413175,-2.4713966923519397
676,-456.21270917540494,-27.817757963127924,-149.7321424422732,-55.238178933977665,-1.6004018246354976
677,-375.3098875728701,-32.76644786152541,-143.51094676867123,-55.83016001125413,-1.511312011286951
678,-337.2391662188481,-26.219747300070168,-139.82364650367947,-54.46312451719122,-0.299034837138595
679,-364.06830980919796,-16.302029739183528,-142.42758157919198,-57.932492182132385,-1.288151910055007
680,-404.5882830692298,-20.69055641618488,-148.20229610049634,-57.46815431695456,-1.9356957960012242
681,-296.0047967515917,-30.930580824223835,-151.65841202336904,-54.35440970616051,-1.336533827224502
682,-398.6181332945103,-29.199278075672915,-135.05635618251824,-53.40978592199023,-1.9065091759895514
683,-463.53172578409936,-24.074480170743914,-145.57408971523498,-55.6097060890871,-2.418423932663077
684,-311.3014351147871,-19.306759316372045,-132.53213758781624,-58.96097935499892,-2.5116160700768
685,-285.53957267772483,-20.726590245246342,-149.91464166283805,-50.552154859337044,-1.583089826182859
686,-367.0341418858425,-27.90824503416668,-151.75457196192423,-54.80774867490001,-1.4379165138544514
687,-267.64940352612314,-29.993309126668308,-156.5652087593269,-51.06535603678409,-1.4221247835561697
688,-290.38455747191085,-22.350493044096506,-142.18311130880804,-54.43642145704353,-1.122466079491984
689,-365.60773574845706,-36.48980005653949,-139.27750497567234,-56.78551165712559,-2.0531966313295573
690,-363.8854279193573,-36.28735197212293,-142.6361299240832,-56.67992910050919,-3.034100846323137
691,-354.4027301179445,-21.08745216742422,-127.3703531836273,-55.53238642700301,-1.5642566045094168
692,-355.4844359396488,-34.87600409203577,-134.85963898391051,-53.06267627501647,-3.263148832331334
693,-339.3903690415092,-29.700609763153587,-141.7352590505238,-55.75587974576237,-2.1436182704907916
694,-325.93052930287513,-37.94377550712505,-146.17430279272895,-54.5904473407244,-0.7791625060716945
695,-419.10426811819826,-30.789897388196845,-135.0208555130279,-51.5572533170294,-2.3453594909982125
696,-319.6037890963973,-31.617034639574193,-157.107534835959,-50.16890147463917,-0.9238775981969193
697,-328.8348410473899,-25.645399272285633,-136.8386253796954,-54.93517075092213,-1.4633429930801392
698,-279.02251421037,-23.920793820248026,-143.99044044174272,-50.17661204958275,-0.910941460418832
699,-326.67330955120303,-12.309153396866428,-138.72560055604222,-53.55671733682126,-1.85081278783643
700,-461.73335425361273,-44.586915074101775,-141.111410361022,-58.218773555763725,-1.277182763558804
701,-251.44322485791156,-31.310030789288035,-154.60655023043526,-52.85790761064492,-1.1207362050103071
702,-358.60365931164245,-28.07459499801389,-141.96989350568455,-53.59221823489509,-2.1242264075473836
703,-308.0565028618307,-32.91473313187629,-134.0804164962629,-57.634795830654916,-1.9097310602960942
704,-383.58841704109454,-36.805359318043315,-145.3554766308332,-52.25890572561381,-1.0584573111117717
705,-382.61886552489904,-23.063463461574262,-147.3318890956772,-58.34926790923772,-1.9229787659409088
706,-327.0376498588861,-33.38323551391971,-133.78537850926134,-54.0624538223273,-2.4643206851635573
707,-446.66850477525,-30.16616796442937,-136.53085462221804,-56.06922842323992,-2.5306590152936645
708,-345.49722369725345,-31.951848722998633,-151.1133122380603,-51.719764212578966,-3.3773739717058833
709,-278.12978047511825,-32.5980823344127,-152.98865179440008,-50.94996475006715,-2.124617436057312
710,-303.4850862625116,-32.689326205342304,-148.42041358269265,-57.7683825136272,-1.5948465844588735
711,-428.21752077552804,-23.963392525170093,-158.46308497216083,-58.336936265266445,-1.1079209431801238
712,-438.2267067248336,-21.34664733631245,-143.66860310875066,-57.54807889640031,-1.7004878795182268
713,-400.6053699133454,-30.066549351745763,-141.8067952573561,-49.588134742636875,-0.13056463848669053
714,-342.75939200757557,-26.16587132975931,-128.1758829957133,-53.105070357314034,-1.6667740215879803
715,-437.12097228890417,-35.87168312439225,-137.2458893842546,-54.55825204311635,-2.0681857488049213
716,-277.7835936636408,-26.78235949359628,-144.4455273254447,-54.65510229265476,-2.466471360031176
717,-437.77904419376483,-34.02415125071242,-144.82039480812585,-47.89019716860537,-2.1511462925406977
718,-388.9501807901787,-29.39777167600979,-146.5963112465137,-50.0475709180418,-2.4281908937674768
719,-426.157722856311,-37.28956049064387,-135.9241222975331,-54.535258831774904,-0.6227239008208684
720,-461.65826159916907,-26.06832639187718,-139.72450878507271,-54.54376991327018,-1.0256435555309242
721,-398.1741266425635,-36.27918552224487,-150.0107048343535,-56.17389707267005,-1.5302362185840512
722,-326.8923795341625,-29.899994566397897,-146.0268686734703,-56.46819068507048,-1.9556265023004444
723,-322.4463895605796,-29.38254481616631,-136.58351503560334,-56.01863961734248,-1.2218916161878834
724,-269.7201799790625,-32.167470886041315,-143.31450202139192,-57.05438348334549,-2.1651314747496255
725,-395.64251230450316,-33.01300748459162,-143.73985260149468,-59.44198455514808,-1.748777034361193
726,-391.7874520289136,-27.328476359356113,-142.58737912988963,-51.88589133442197,-0.7534442733219692
727,-406.7278711070123,-34.33909851376942,-141.35669085572806,-52.552734892577824,-1.7247530284179182
728,-493.2496103646768,-24.677190095452247,-147.25086006084382,-53.68097636183744,-2.8033094609633893
729,-299.22814131117866,-29.393849975830268,-140.8546308690339,-58.190156538304,-2.8275966503788577
730,-384.6036151800402,-27.117505563512594,-150.86059982884558,-49.34889025574164,-2.458425022748508
731,-470.38734886124433,-46.01981840383974,-148.8673692908755,-54.165626079770036,-0.9635132217448247
732,-350.09900079420936,-27.16271988633125,-142.66946736925001,-62.45903696253246,-2.4623602063148256
733,-341.5845497087299,-33.12726919198724,-151.45993620769656,-57.27304185958584,-1.6547763786811378
734,-352.0164188643927,-29.429780646754306,-136.49254564010593,-57.99207149856906,-2.200183298848872
735,-428.9684872402537,-21.71276864449402,-144.3129668700804,-52.631566363318676,-1.4906624256831058
736,-280.63632919783146,-21.08838069153352,-146.30691299040362,-58.72025564927046,-0.695146343855162
737,-474.4395600901282,-24.251219263432766,-142.44599468969813,-55.09197054061159,-1.001132614989945
738,-445.4856319283662,-19.229413639834686,-138.7364892191785,-56.95470462142188,-1.9024133936414525
739,-309.7861532200758,-42.04718995591933,-138.75604293863165,-57.45315450612433,-2.4492678696457864
740,-281.31801312460567,-42.74765791200999,-146.80820650586875,-54.24075759785438,-0.5847130317656973
741,-332.2795906766757,-33.191166805780774,-143.77733399233816,-53.1546264442244,-1.3374891050962887
742,-228.66587170790459,-36.557449587747435,-135.26507018804455,-55.67032290608104,-1.6048690554621037
743,-310.58229372056985,-24.46296000369333,-155.44714091636376,-56.66446709140743,-1.6735599394703367
744,-441.50558441474976,-20.98727157401418,-135.91928102027723,-54.5176225319995,-2.3297584344229487
745,-356.4832654245901,-35.63620212932458,-138.73859108207103,-59.10019631882777,-2.3368236068832346
746,-319.3984531721901,-22.027587353471578,-141.22882688697666,-59.75216647833852,-1.1710406427833848
747,-347.10143127003545,-37.414250701138634,-143.1122295405683,-59.25106912086888,-0.8225669031898736
748,-355.7643648389838,-44.52355830568451,-154.18113345436853,-53.92207446592141,-1.2365870442718232
749,-448.711321600301,-40.6743645873793,-146.03102978430277,-54.81265926479594,-2.424336455659497
750,-413.987500570604,-17.69096336102003,-155.2245388545469,-54.41349073115976,-0.8454664938072997
751,-381.1559698633212,-26.038087773033162,-141.54074159240173,-51.8028693850118,-2.0777169415853187
752,-375.26677471266953,-26.558182213755792,-130.8178634591788,-52.3157374253892,-2.6151040076557797
753,-345.57152998212996,-24.462988084182573,-136.09633484301753,-52.61384052045777,-0.8343839212941008
754,-450.82348690518603,-31.84501030204235,-142.01194584266327,-58.851533075876695,-2.133415832784434
755,-361.95609788462974,-26.973991554302998,-135.7293940430096,-52.2677515386202,-1.1152384793772483
756,-374.22449162447737,-28.797411898247304,-137.21575355495725,-60.61751805675791,-1.5552131972436292
757,-310.33639616195364,-25.480251283181165,-148.70851762820607,-53.40324216242584,-0.7380242205625529
758,-388.9204266085222,-25.031051899164094,-138.75271213406754,-54.83725828826217,-2.111390871745151
759,-345.218142637811,-35.64309789724504,-158.85957279032985,-57.20218334087442,0.27564909252726716
760,-470.6553679352162,-14.631472069223697,-147.16475014016606,-61.099307814682895,-0.9342650260411134
761,-384.14758043128484,-20.191114470077245,-145.67751028575063,-55.89720709007551,-1.360130394948627
762,-346.4118141475251,-29.720156821694136,-128.18487895522108,-58.18269253500161,0.5152226759592161
763,-320.42149897315,-33.56915021730865,-148.39458038383412,-56.30337612900932,-2.092912325424641
764,-446.07765504311203,-29.47830707926421,-145.16559645069952,-55.22648085850744,-1.3335438062042926
765,-440.6607831579242,-24.289922747058416,-146.98353540304853,-62.903244967056615,-2.1194243480107553
766,-289.7869352777535,-23.189954156270414,-139.2885783739596,-49.94426342717971,-2.410516740832189
767,-225.59761929010028,-34.50983379059339,-145.67525816416233,-54.55765073049831,-0.7505963395857737
768,-317.0481221925032,-20.823179679613553,-147.16937703562468,-55.094407786245206,-1.622809179635408
769,-263.4485717903896,-48.759344422827866,-155.81088581588142,-57.19310615913951,-0.9851014142563936
770,-391.97490094494344,-24.740208515149053,-142.63871148462562,-59.257932260597926,-2.268728200603496
771,-414.02927626104025,-29.209333093832488,-147.679125693588,-49.93001371254045,-1.5683865460114779
772,-385.10626369596764,-20.167463026949413,-141.42840902591308,-59.165781365023506,-2.7245683789569606
773,-396.6091229888125,-28.074637926916505,-144.6602726637738,-53.93931348881344,-1.8132701884918718
774,-460.7160178555777,-26.362703111382512,-150.70731253292007,-54.20326738347834,-1.0101161028815593
775,-374.86648204370005,-22.824650980943957,-157.936237419058,-57.939040945863226,-2.1628847070790482
776,-353.2952120849141,-17.984300559372482,-136.27720257272975,-57.955376534595835,-2.402269317613632
777,-427.2273801272568,-37.07821488197386,-150.8805361906936,-54.31531568287504,-1.2695168529110714
778,-510.44635194521493,-32.1105098352036,-153.72297408074948,-56.51145711402734,-2.1553116347524512
779,-475.0583264281995,-26.001540388791057,-144.38040222212246,-53.697266005532036,-0.2951604427226411
780,-352.1664173279841,-13.650921667081644,-135.2938050145247,-50.64527048631367,-1.5127128342713434
781,-425.58275778766046,-21.719690733818165,-143.63793997412046,-50.889419832408954,-0.9504328226811346
782,-454.6813980001257,-17.23445062928449,-142.07333012189488,-52.20375164843075,-0.8914448352558308
783,-432.95704413562464,-30.03779463933631,-149.75599451432737,-57.67195712188215,-1.625026407498148
784,-317.6385537248674,-45.58697488599859,-151.40764957940877,-54.66672244292137,-1.0711056181747194
785,-400.3304587019983,-33.64779867775279,-135.80739064133294,-51.78190637991132,-2.48792613954062
786,-358.4047577176358,-33.277470757474006,-132.8178204590791,-52.62463698283003,-1.98380385242872
787,-465.19596465573227,-30.962488039245816,-141.16730632062942,-57.05452022897652,-1.5927053597161362
788,-320.96650374122487,-37.7740311058897,-130.3084777137937,-53.28769797901601,-1.1157575417867798
789,-227.58023053313246,-33.610241424095406,-144.08175823618487,-54.23253059477261,-2.8148237090447465
790,-291.0292216238233,-28.84451561382164,-135.48510839081132,-57.39095322076759,-1.129459174977314
791,-484.8396493096113,-41.096819357706124,-127.86865124870208,-54.424193086678876,-1.7044953486051273
792,-406.2254131736851,-25.75481101076698,-151.4889934819163,-50.12155525431774,-2.576252892900549
793,-361.09660031312137,-35.607916935058924,-152.21211820549047,-56.95651349654313,-2.4401085653959687
794,-429.5218963474682,-41.83326255655252,-147.47798705762708,-54.80050808489014,-1.6173133188376132
795,-314.88252900499975,-31.614768480796307,-139.16086442031244,-54.677887767418646,-2.4423871652405365
796,-377.49538112766453,-25.999171212637705,-143.82128582192274,-51.559528362366265,-2.1118900217216163
